arm,uid,question_id,question_key,group,turn,seed,event_index,source_id,source,accepted_len,accepted_spec_len,valid_k,completion_offset,fully_observed
chain,124_t0,124,mt_bench:124,mt_bench,0,42,1,2,P2,1,0,8,2,0
chain,124_t1,124,mt_bench:124,mt_bench,1,42,0,0,Miss (fresh JIT),2,1,8,1,1
chain,124_t1,124,mt_bench:124,mt_bench,1,42,1,0,Miss (fresh JIT),1,0,8,3,1
chain,124_t1,124,mt_bench:124,mt_bench,1,42,2,2,P2,9,8,8,4,1
chain,124_t1,124,mt_bench:124,mt_bench,1,42,3,1,P1,3,2,8,13,1
chain,124_t1,124,mt_bench:124,mt_bench,1,42,4,1,P1,8,7,8,16,1
chain,124_t1,124,mt_bench:124,mt_bench,1,42,5,2,P2,1,0,8,24,1
chain,124_t1,124,mt_bench:124,mt_bench,1,42,6,1,P1,1,0,8,25,1
chain,124_t1,124,mt_bench:124,mt_bench,1,42,7,0,Miss (fresh JIT),3,2,8,26,0
chain,127_t0,127,mt_bench:127,mt_bench,0,42,0,0,Miss (fresh JIT),1,0,8,1,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,1,1,P1,2,1,8,2,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,2,1,P1,4,3,8,4,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,3,0,Miss (fresh JIT),5,4,8,8,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,4,1,P1,2,1,8,13,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,5,1,P1,2,1,8,15,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,6,1,P1,2,1,8,17,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,7,0,Miss (fresh JIT),7,6,8,19,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,8,1,P1,2,1,8,26,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,9,1,P1,3,2,8,28,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,10,0,Miss (fresh JIT),1,0,8,31,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,11,1,P1,6,5,8,32,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,12,1,P1,3,2,8,38,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,13,0,Miss (fresh JIT),7,6,8,41,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,14,0,Miss (fresh JIT),2,1,8,48,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,15,0,Miss (fresh JIT),1,0,8,50,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,16,1,P1,2,1,8,51,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,17,2,P2,1,0,8,53,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,18,2,P2,1,0,8,54,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,19,2,P2,1,0,8,55,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,20,2,P2,1,0,8,56,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,21,1,P1,1,0,8,57,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,22,2,P2,1,0,8,58,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,23,1,P1,1,0,8,59,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,24,1,P1,1,0,8,60,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,25,2,P2,9,8,8,61,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,26,0,Miss (fresh JIT),9,8,8,70,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,27,1,P1,3,2,8,79,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,28,1,P1,4,3,8,82,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,29,1,P1,6,5,8,86,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,30,1,P1,5,4,8,92,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,31,1,P1,6,5,8,97,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,32,1,P1,2,1,8,103,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,33,1,P1,1,0,8,105,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,34,1,P1,2,1,8,106,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,35,1,P1,5,4,8,108,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,36,1,P1,8,7,8,113,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,37,1,P1,2,1,8,121,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,38,1,P1,6,5,8,123,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,39,2,P2,2,1,8,129,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,40,1,P1,1,0,8,131,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,41,1,P1,1,0,8,132,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,42,1,P1,1,0,8,133,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,43,1,P1,4,3,8,134,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,44,1,P1,2,1,8,138,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,45,1,P1,4,3,8,140,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,46,2,P2,4,3,8,144,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,47,1,P1,3,2,8,148,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,48,1,P1,2,1,8,151,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,49,1,P1,1,0,8,153,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,50,0,Miss (fresh JIT),9,8,8,154,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,51,1,P1,9,8,8,163,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,52,1,P1,9,8,8,172,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,53,1,P1,9,8,8,181,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,54,1,P1,7,6,8,190,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,55,1,P1,8,7,8,197,1
chain,127_t0,127,mt_bench:127,mt_bench,0,42,56,1,P1,1,0,8,205,0
chain,127_t1,127,mt_bench:127,mt_bench,1,42,0,0,Miss (fresh JIT),3,2,8,1,1
chain,127_t1,127,mt_bench:127,mt_bench,1,42,1,0,Miss (fresh JIT),7,6,8,4,1
chain,127_t1,127,mt_bench:127,mt_bench,1,42,2,0,Miss (fresh JIT),9,8,8,11,1
chain,127_t1,127,mt_bench:127,mt_bench,1,42,3,2,P2,1,0,8,20,1
chain,127_t1,127,mt_bench:127,mt_bench,1,42,4,1,P1,2,1,8,21,1
chain,127_t1,127,mt_bench:127,mt_bench,1,42,5,1,P1,5,4,8,23,1
chain,127_t1,127,mt_bench:127,mt_bench,1,42,6,1,P1,4,3,8,28,1
chain,127_t1,127,mt_bench:127,mt_bench,1,42,7,1,P1,9,8,8,32,1
chain,127_t1,127,mt_bench:127,mt_bench,1,42,8,2,P2,5,4,8,41,1
chain,127_t1,127,mt_bench:127,mt_bench,1,42,9,1,P1,9,8,8,46,1
chain,127_t1,127,mt_bench:127,mt_bench,1,42,10,1,P1,2,1,8,55,1
chain,127_t1,127,mt_bench:127,mt_bench,1,42,11,1,P1,1,0,8,57,1
chain,127_t1,127,mt_bench:127,mt_bench,1,42,12,0,Miss (fresh JIT),5,4,8,58,0
chain,136_t0,136,mt_bench:136,mt_bench,0,42,0,0,Miss (fresh JIT),2,1,8,1,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,1,1,P1,3,2,8,3,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,2,1,P1,9,8,8,6,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,3,1,P1,1,0,8,15,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,4,1,P1,1,0,8,16,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,5,1,P1,9,8,8,17,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,6,1,P1,9,8,8,26,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,7,1,P1,9,8,8,35,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,8,1,P1,2,1,8,44,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,9,2,P2,9,8,8,46,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,10,1,P1,6,5,8,55,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,11,1,P1,9,8,8,61,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,12,1,P1,9,8,8,70,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,13,1,P1,4,3,8,79,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,14,1,P1,1,0,8,83,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,15,1,P1,9,8,8,84,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,16,1,P1,4,3,8,93,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,17,1,P1,1,0,8,97,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,18,1,P1,9,8,8,98,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,19,1,P1,9,8,8,107,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,20,1,P1,4,3,8,116,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,21,1,P1,8,7,8,120,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,22,1,P1,9,8,8,128,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,23,1,P1,9,8,8,137,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,24,1,P1,9,8,8,146,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,25,1,P1,9,8,8,155,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,26,1,P1,5,4,8,164,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,27,1,P1,2,1,8,169,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,28,1,P1,5,4,8,171,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,29,1,P1,9,8,8,176,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,30,1,P1,9,8,8,185,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,31,1,P1,1,0,8,194,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,32,1,P1,5,4,8,195,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,33,1,P1,9,8,8,200,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,34,1,P1,1,0,8,209,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,35,1,P1,9,8,8,210,1
chain,136_t0,136,mt_bench:136,mt_bench,0,42,36,1,P1,9,8,8,219,0
chain,136_t1,136,mt_bench:136,mt_bench,1,42,0,0,Miss (fresh JIT),3,2,8,1,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,1,1,P1,3,2,8,4,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,2,1,P1,4,3,8,7,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,3,0,Miss (fresh JIT),2,1,8,11,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,4,1,P1,1,0,8,13,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,5,0,Miss (fresh JIT),1,0,8,14,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,6,2,P2,2,1,8,15,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,7,1,P1,6,5,8,17,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,8,0,Miss (fresh JIT),1,0,8,23,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,9,1,P1,1,0,8,24,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,10,1,P1,4,3,8,25,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,11,2,P2,1,0,8,29,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,12,1,P1,1,0,8,30,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,13,2,P2,2,1,8,31,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,14,2,P2,1,0,8,33,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,15,2,P2,1,0,8,34,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,16,1,P1,5,4,8,35,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,17,2,P2,4,3,8,40,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,18,0,Miss (fresh JIT),3,2,8,44,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,19,1,P1,1,0,8,47,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,20,0,Miss (fresh JIT),1,0,8,48,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,21,1,P1,1,0,8,49,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,22,1,P1,4,3,8,50,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,23,1,P1,3,2,8,54,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,24,2,P2,1,0,8,57,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,25,1,P1,2,1,8,58,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,26,2,P2,6,5,8,60,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,27,2,P2,1,0,8,66,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,28,1,P1,1,0,8,67,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,29,1,P1,4,3,8,68,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,30,2,P2,2,1,8,72,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,31,1,P1,3,2,8,74,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,32,1,P1,1,0,8,77,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,33,1,P1,1,0,8,78,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,34,0,Miss (fresh JIT),4,3,8,79,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,35,2,P2,6,5,8,83,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,36,1,P1,7,6,8,89,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,37,0,Miss (fresh JIT),1,0,8,96,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,38,1,P1,5,4,8,97,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,39,0,Miss (fresh JIT),1,0,8,102,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,40,2,P2,9,8,8,103,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,41,1,P1,7,6,8,112,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,42,1,P1,9,8,8,119,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,43,1,P1,1,0,8,128,1
chain,136_t1,136,mt_bench:136,mt_bench,1,42,44,1,P1,1,0,8,129,0
chain,138_t0,138,mt_bench:138,mt_bench,0,42,0,0,Miss (fresh JIT),1,0,8,1,0
chain,138_t1,138,mt_bench:138,mt_bench,1,42,0,0,Miss (fresh JIT),5,4,8,1,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,1,2,P2,8,7,8,6,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,2,2,P2,1,0,8,14,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,3,0,Miss (fresh JIT),2,1,8,15,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,4,1,P1,1,0,8,17,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,5,0,Miss (fresh JIT),3,2,8,18,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,6,1,P1,1,0,8,21,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,7,0,Miss (fresh JIT),1,0,8,22,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,8,2,P2,2,1,8,23,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,9,0,Miss (fresh JIT),1,0,8,25,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,10,1,P1,1,0,8,26,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,11,1,P1,3,2,8,27,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,12,1,P1,3,2,8,30,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,13,1,P1,1,0,8,33,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,14,1,P1,1,0,8,34,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,15,0,Miss (fresh JIT),5,4,8,35,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,16,1,P1,3,2,8,40,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,17,1,P1,2,1,8,43,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,18,1,P1,1,0,8,45,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,19,1,P1,3,2,8,46,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,20,1,P1,2,1,8,49,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,21,1,P1,9,8,8,51,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,22,1,P1,3,2,8,60,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,23,1,P1,7,6,8,63,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,24,1,P1,2,1,8,70,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,25,0,Miss (fresh JIT),1,0,8,72,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,26,2,P2,4,3,8,73,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,27,2,P2,1,0,8,77,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,28,2,P2,1,0,8,78,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,29,2,P2,1,0,8,79,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,30,2,P2,3,2,8,80,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,31,1,P1,8,7,8,83,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,32,1,P1,2,1,8,91,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,33,1,P1,2,1,8,93,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,34,2,P2,1,0,8,95,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,35,1,P1,1,0,8,96,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,36,2,P2,2,1,8,97,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,37,2,P2,1,0,8,99,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,38,1,P1,4,3,8,100,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,39,1,P1,1,0,8,104,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,40,0,Miss (fresh JIT),5,4,8,105,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,41,2,P2,7,6,8,110,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,42,2,P2,8,7,8,117,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,43,1,P1,4,3,8,125,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,44,1,P1,1,0,8,129,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,45,2,P2,1,0,8,130,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,46,1,P1,1,0,8,131,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,47,1,P1,4,3,8,132,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,48,1,P1,4,3,8,136,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,49,0,Miss (fresh JIT),1,0,8,140,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,50,0,Miss (fresh JIT),1,0,8,141,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,51,2,P2,9,8,8,142,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,52,1,P1,6,5,8,151,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,53,2,P2,4,3,8,157,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,54,1,P1,8,7,8,161,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,55,1,P1,1,0,8,169,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,56,2,P2,1,0,8,170,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,57,1,P1,3,2,8,171,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,58,1,P1,2,1,8,174,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,59,1,P1,4,3,8,176,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,60,2,P2,3,2,8,180,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,61,0,Miss (fresh JIT),2,1,8,183,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,62,1,P1,1,0,8,185,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,63,1,P1,1,0,8,186,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,64,1,P1,8,7,8,187,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,65,1,P1,6,5,8,195,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,66,0,Miss (fresh JIT),1,0,8,201,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,67,0,Miss (fresh JIT),1,0,8,202,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,68,2,P2,9,8,8,203,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,69,1,P1,9,8,8,212,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,70,2,P2,4,3,8,221,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,71,2,P2,9,8,8,225,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,72,1,P1,9,8,8,234,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,73,1,P1,8,7,8,243,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,74,0,Miss (fresh JIT),4,3,8,251,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,75,1,P1,1,0,8,255,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,76,2,P2,9,8,8,256,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,77,0,Miss (fresh JIT),1,0,8,265,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,78,0,Miss (fresh JIT),2,1,8,266,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,79,1,P1,5,4,8,268,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,80,1,P1,9,8,8,273,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,81,1,P1,9,8,8,282,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,82,1,P1,9,8,8,291,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,83,2,P2,6,5,8,300,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,84,1,P1,7,6,8,306,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,85,1,P1,7,6,8,313,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,86,1,P1,9,8,8,320,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,87,1,P1,1,0,8,329,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,88,1,P1,9,8,8,330,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,89,2,P2,1,0,8,339,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,90,1,P1,7,6,8,340,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,91,0,Miss (fresh JIT),1,0,8,347,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,92,2,P2,3,2,8,348,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,93,1,P1,1,0,8,351,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,94,2,P2,6,5,8,352,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,95,1,P1,5,4,8,358,1
chain,138_t1,138,mt_bench:138,mt_bench,1,42,96,0,Miss (fresh JIT),2,1,8,363,0
chain,145_t0,145,mt_bench:145,mt_bench,0,42,0,0,Miss (fresh JIT),3,2,8,1,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,1,2,P2,6,5,8,4,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,2,2,P2,4,3,8,10,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,3,1,P1,7,6,8,14,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,4,2,P2,1,0,8,21,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,5,1,P1,4,3,8,22,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,6,1,P1,1,0,8,26,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,7,1,P1,3,2,8,27,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,8,2,P2,3,2,8,30,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,9,1,P1,2,1,8,33,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,10,1,P1,1,0,8,35,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,11,2,P2,5,4,8,36,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,12,1,P1,9,8,8,41,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,13,1,P1,4,3,8,50,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,14,1,P1,4,3,8,54,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,15,2,P2,2,1,8,58,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,16,1,P1,7,6,8,60,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,17,0,Miss (fresh JIT),1,0,8,67,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,18,0,Miss (fresh JIT),1,0,8,68,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,19,1,P1,2,1,8,69,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,20,0,Miss (fresh JIT),4,3,8,71,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,21,0,Miss (fresh JIT),1,0,8,75,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,22,1,P1,5,4,8,76,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,23,1,P1,1,0,8,81,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,24,2,P2,7,6,8,82,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,25,0,Miss (fresh JIT),2,1,8,89,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,26,1,P1,1,0,8,91,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,27,0,Miss (fresh JIT),1,0,8,92,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,28,1,P1,1,0,8,93,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,29,1,P1,2,1,8,94,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,30,0,Miss (fresh JIT),5,4,8,96,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,31,2,P2,2,1,8,101,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,32,2,P2,9,8,8,103,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,33,1,P1,9,8,8,112,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,34,1,P1,9,8,8,121,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,35,2,P2,2,1,8,130,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,36,2,P2,1,0,8,132,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,37,1,P1,1,0,8,133,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,38,1,P1,6,5,8,134,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,39,2,P2,2,1,8,140,1
chain,145_t0,145,mt_bench:145,mt_bench,0,42,40,0,Miss (fresh JIT),8,7,8,142,1
